Sensor,el75,std,moda,media,mediana,iqr,cv,V40,V60,Vmax,V100,V120,difBA,difBC,difBD,difBE,slopeAB,slopeBC,slopeAD,slopeDE,slopeEC,slopeBE,slopeDB,asimetria,Met,IsoB,Prop,Hidro,Etan,CO,Air,class,target
S3-TGS2620,0.13198655630832465,0.05721075770871958,0.16866685736366716,0.07782869937016985,0.06748318013811327,0.1059889801126831,73.50856197225272,0.0861108125899398,0.13942209096830227,0.17009289765543656,0.10700403401024672,0.04799092029357954,0.08398208506549676,0.12210197736185702,0.03067080668713429,0.06308886364518984,0.0021967586990713247,-0.002923197925828514,0.0026655639189181236,-0.0008104514239513888,-0.002950655685833359,-0.0028979726065773933,0.001682435912623932,0.21108992061060333,423.92841750093083,17.179247577846873,0.0,9.099896599433858,16.58646809845228,42.34229083956623,0.0,1,1
S4-TGS2611-c00,0.03335851386873574,0.015013699556923615,0.045554753981630225,0.02057822074052104,0.018017598364282128,0.026108173358730002,72.95917244856741,0.022808736573002808,0.03466726273342996,0.046394799104559015,0.0278470373958698,0.01355514610688624,0.023586062531556207,0.032839652997672775,0.011727536371129055,0.018547761708689214,0.0006032241056663992,-0.0008029255011655934,0.0005929263080213576,-0.000170505633439004,-0.000714594564449178,-0.0008874527133344119,0.0006140071398496889,0.25823631829117333,95.03978194127976,1.0000000005554313,0.0,267.88553034367857,464.12257684561683,0.0,0.0,1,1
S5-TGS2611-e00,0.011489626618583854,0.005125222902714514,0.015433801896150345,0.007041297695362188,0.0061875496506203775,0.009044097423644648,72.78804454028817,0.007653383519811818,0.011858268983330422,0.015749630319436658,0.009750927836005008,0.004698795758693031,0.00809624679962484,0.011050834560743628,0.003891361336106236,0.0059987024834316505,0.0002052800912683783,-0.00027245647339111507,0.0002102442731759302,-5.268352868313536e-05,-0.00025260660386559886,-0.00029176568499181174,0.00020017290823591752,0.24361094534051203,56.36402333112076,1.0402416846169435e+17,0.0,111.77103089928167,0.0,0.0,0.0,1,1
S6-TGS2610-c00,0.20425548532264284,0.08966915628984373,0.24188034577119333,0.10685005429437963,0.07697342487694167,0.18087427287894153,83.92055285512417,0.11937676493842991,0.21735076755143845,0.24393789783640496,0.14857489653224287,0.04691312304140205,0.12456113289797505,0.1970247747950029,0.02658713028496651,0.09536300130416209,0.0032029090485465425,-0.004792624052420406,0.004898700130650427,-0.0017193967754798895,-0.0050830886745420415,-0.004517432558226532,0.0014074711638415304,0.2926905932809087,131.26434243865884,115.74691861275203,115.74691861275203,266.6507405011395,527.7821572950783,0.0,8.186981049558946e+197,1,1
S7-TGS2620,0.1111914484548929,0.05120844215301041,0.14614108831913797,0.06252220349384408,0.04950894395377026,0.09701170619778376,81.90441041965578,0.0667198902897318,0.1178638292724501,0.1478501152142384,0.08728695874558368,0.03384061248476411,0.08113022492450661,0.1140095027294743,0.029986285941788315,0.06056315646865473,0.0021034541074541517,-0.0027518586224830866,0.0025571969491359147,-0.0007644217631716605,-0.002672317313040978,-0.002826092229055283,0.001614770379202387,0.32196417623633405,409.9579674468583,16.74176809557278,0.0,8.860474498507806,16.229212685192294,41.282800221494796,0.0,1,1
S8-TGS2600,0.09137873680226749,0.04190943218203747,0.11268904879601249,0.052781510097902024,0.046049915334770264,0.07474125540163776,79.40173008370085,0.035350081880889284,0.08270315228788427,0.1220641804226682,0.09662728637961149,0.04424455078919398,0.08671409854177892,0.07781962963347422,0.039361028134783926,0.025436894043056713,0.001932562927162445,-0.0022151901404347915,0.0023676535203497493,0.00034810335229318036,-0.002619136779520875,-0.0016812223425681904,0.0015826710146676283,0.24653815111427996,7.370443662631279e-07,0.005479471100479234,0.0,0.009518025767205448,0.00530466535784741,0.004530782175600462,0.0,1,1
S9-TGS2611-c00,0.021399853701584814,0.009837479695335364,0.027020695574418774,0.012468838472329097,0.01104194305035272,0.01728014252181878,78.89652045109689,0.008353797427184229,0.019419681600207905,0.028816729973895727,0.022218413517502755,0.010803021358066656,0.0204629325467115,0.01801370861582907,0.009397048373687822,0.006598316456392972,0.0004695487046055874,-0.0004946103409068938,0.0005532942086511839,6.996829793237124e-05,-0.000570769607971805,-0.00040184631281321384,0.00039851774273485255,0.2419298456613122,87.69436386712893,1.000000000546598,0.0,243.43567603661333,423.2891845815268,0.0,0.0,1,1
S10-TGS2600,0.12355331508226247,0.05540101213539337,0.154469144905644,0.0722761282256437,0.0633070660815892,0.10105392048074036,76.65188146552792,0.059344666713952665,0.11771367129972365,0.16317132742449791,0.1226444173994089,0.05513483519399953,0.10382666071054525,0.10803649223049838,0.04545765612477426,0.040526910025089014,0.002402282755912662,-0.0029373706424822834,0.0029184502292885495,0.00012326865249213115,-0.0033754791102704683,-0.002415191300660847,0.001957694062221114,0.2292995827222554,9.388078195020668e-07,0.005882326230300848,0.0,0.0101168777234471,0.005679925032608727,0.004988685610339743,0.0,1,1
S11-TGS2620,0.11469658390739129,0.051015262465476545,0.1471090642729076,0.06685571081161192,0.05810891166824994,0.09509271047250145,76.30651420224807,0.06949848360367072,0.11844741862600983,0.14971066117771814,0.09789109109045757,0.04372032237738488,0.08021217757404742,0.10599033880033326,0.031263242551708315,0.05181957008726057,0.0020281207983324254,-0.002620280316448288,0.002447446751116955,-0.0005139081883888064,-0.0027085384356536346,-0.002533964307445504,0.001599142841519607,0.2194878066100379,412.4324293784201,16.81950199247085,0.0,8.90300119828884,16.292797189233664,41.47109199078701,0.0,1,1
S12-TGS2611-c00,0.022634661714602683,0.010604028038763475,0.03111604869531237,0.013386576069440291,0.01119715824564077,0.019051525208490017,79.21389296080729,0.013822247320250836,0.023349460652570264,0.03180631016988422,0.019135775746860983,0.008272550445738713,0.017984062849633387,0.02353375972414551,0.008456849517313958,0.012670534423023239,0.0004555233751173603,-0.0005807936753244203,0.0004763606666159714,-0.00010534212264273201,-0.0005431612650561135,-0.0006174724377691638,0.0004341298520181702,0.33498975169230416,88.57595260452418,1.0000000005476966,0.0,246.35024644569046,428.1646153396554,0.0,0.0,1,1
