Sensor,el75,std,moda,media,mediana,iqr,cv,V40,V60,Vmax,V100,V120,difBA,difBC,difBD,difBE,slopeAB,slopeBC,slopeAD,slopeDE,slopeEC,slopeBE,slopeDB,asimetria,Met,IsoB,Prop,Hidro,Etan,CO,Air,class,target
S15-TGS2620,0.0786113117852254,0.03622995308182843,0.09709831742553099,0.043996875014415765,0.04061976302711967,0.07059012323918074,82.34665091545145,0.043021822052508596,0.07887658461020275,0.10021247016740087,0.071923409129801,0.03227338022568038,0.05719064811489227,0.06793908994172049,0.02133588555719812,0.028289061037599872,0.0013824183735772846,-0.0017587131747792,0.0017927381278847077,-0.0001738293870100438,-0.0019825014452060307,-0.0015184681179602727,0.000998403629255878,0.13085812331606825,383.82487721765256,15.914050188213974,0.0,8.408063933789322,15.549253126706558,39.27688027996864,0.0,0,0
S16-TGS2600,0.05399611765575907,0.026156802984759225,0.06569471537000915,0.029768994510727786,0.02665608722527346,0.049009169209466935,87.86592699774644,0.016947620362359528,0.04794514180570153,0.07229160913297505,0.0586425891975203,0.02664184353412391,0.055343988770615526,0.045649765598851144,0.024346467327273524,0.013649019935454754,0.00120970467258176,-0.0013328398714993034,0.0015498760721671001,0.00026743618479546926,-0.0016000372831698195,-0.0009578259603827897,0.0009454938767873213,0.2124960452899501,4.919745197836446e-07,0.00486706220594375,0.0,0.008595611784411605,0.004732243591536486,0.0038576317261234633,0.0,0,0
S17-TGS2611-c00,0.07200074531467382,0.031098391049253934,0.07338160529099569,0.03652551855131225,0.03556025653288916,0.06887994400686694,85.14154564449478,0.022923065481577187,0.06977761006541144,0.07572437402783305,0.07258330236229305,0.03345402498144606,0.052801308546255865,0.04227034904638699,0.005946763962421608,0.0031410716655400073,0.0010173662532997276,-0.0015042828842130604,0.0023427272291917127,7.014230742204003e-05,-0.0019564638690423492,-0.0003877866253753098,0.00018641893299127296,0.029716508181589853,110.09586884011917,1.0000000005715797,0.0,319.10830151671115,549.2273802016623,0.0,0.0,0,0
S18-TGS2600,0.12158215883410098,0.05372852191670507,0.1462028476922741,0.07085677926596942,0.06962753076498296,0.10361911782016112,75.82693212039544,0.07360979650643618,0.12010926316192316,0.1516463237888941,0.1159910591671297,0.05495673058752171,0.07803652728245791,0.09668959320137238,0.031537060626970925,0.03565526462176438,0.0018461444826699295,-0.0025626714339086237,0.0023249733327743495,-0.00010295509986983642,-0.0030517164289804,-0.0020110132330380358,0.0014161230636268942,0.041309645645286844,9.26583153154326e-07,0.005859763910023347,0.0,0.010083493651841482,0.005658933659854577,0.0049627357168383745,0.0,0,0
S19-TGS2620,0.07332066821563613,0.03340888793893765,0.09124648987174822,0.04151314662622678,0.03816919901745103,0.06553507987535784,80.47785016091963,0.04264841002396025,0.07375613805755887,0.09384505407013488,0.0666506670043141,0.02826134532720881,0.05119664404617463,0.06558370874292607,0.020088916012576008,0.02719438706582078,0.0012483941488947727,-0.001682064856192,0.0015553864016799313,-0.0001776367763311193,-0.0019194660838552646,-0.0014320372335871925,0.0009561597340588293,0.1597730974323483,378.8862386720653,15.756191030322451,0.0,8.321870508484277,15.418955303247941,38.89411283482565,0.0,0,0
S20-TGS2611-c00,0.104362286551613,0.04675937779782009,0.13195642323818257,0.06092248472813645,0.05553621785636709,0.08716799738299377,76.75225002145181,0.06024834768657039,0.10499759587916724,0.13564602574218243,0.09479652426194596,0.04465564260119337,0.07539767805561204,0.09099038314098906,0.030648429863015192,0.04084950148023647,0.0018493421156637736,-0.0023194081861072917,0.002237462409629842,-0.000255026790430532,-0.0025070440830376297,-0.0021242590473341894,0.0014756104893122388,0.16033912933158773,118.66856148174882,1.0000000005798138,0.0,348.886629811113,598.460284690328,0.0,0.0,0,0
S21-TGS2611-e00,0.007912709235831442,0.003421063249987402,0.009698170375404658,0.0046789641570569585,0.004266186381189585,0.006046950347194005,73.11582510901796,0.004188321767736147,0.007939061914891854,0.01000629460001956,0.00724989774661039,0.003858443550135038,0.0058179728322834134,0.006147851049884523,0.0020672326851277067,0.002756396853409171,0.00014002341353269346,-0.00015989209492547522,0.00018753700735778532,-1.7229104207036606e-05,-0.0001695727098237676,-0.00014939820343681142,9.592727077158733e-05,0.07942968372292962,52.66818456046377,6416808934479064.0,0.0,102.64874207148712,0.0,0.0,0.0,0,0
S22-TGS2611-c00,0.007740311530339508,0.003333951069266414,0.009441424369243667,0.004585779523403259,0.004213581302160041,0.005893875819059036,72.70194854008547,0.004133386683208229,0.00776393525418656,0.009742719843866876,0.0071064881467306495,0.0038114941135565794,0.005609333160658647,0.005931225730310297,0.001978784589680316,0.0026362316971362265,0.00013477494379285552,-0.00015453949271261849,0.00018152742854891658,-1.6436177686397768e-05,-0.0001647497016587035,-0.00014342936328271095,9.152565169659183e-05,0.06188384237967017,73.69183695968009,1.0000000005274945,0.0,197.9202578281727,346.84674084565796,0.0,0.0,0,0
S23-TGS2620,0.08993903691770785,0.04282747996481724,0.11615506530596176,0.04823083193897308,0.038057271102902857,0.08489048362589255,88.79689245047079,0.0507100512420402,0.09407024556845711,0.11816572354185428,0.07244083061657236,0.024556877667392674,0.06745567229981408,0.09360884587446161,0.024095477973397172,0.045724892925281924,0.001710770284042964,-0.002307341530058211,0.0021680097163208458,-0.0005407353737971188,-0.0023941976474589842,-0.002222892218049681,0.0012401172400101474,0.30379123691627924,393.65359179346837,16.22683407489043,0.0,8.578933203486919,15.80683422660375,40.03510277830276,0.0,0,0
S24-TGS2600,0.18871077384864535,0.08346241556038955,0.197058879084418,0.09142620479100236,0.07527176301574912,0.18457675288908465,91.2893800537627,0.04411160855008117,0.18017220077669394,0.20351153810893763,0.1907988262731255,0.06863218133304338,0.15939992955885646,0.13487935677589424,0.023339337332243693,0.01271271183581213,0.003136559023196704,-0.0046223220279607334,0.006803029611330638,0.0002656656374107891,-0.006108332247004106,-0.0013848269973651547,0.0007572789530254282,0.1681331965102645,1.3382690162010793e-06,0.006526679882824868,0.0,0.011063015038295173,0.006278215495910981,0.005744471519551376,0.0,0,0
S25-TGS2611-c00,0.04350507977668501,0.01932985319583511,0.04730784129590476,0.02247167740138455,0.020713006294142078,0.04137669564203168,86.01873750040635,0.014464180475404542,0.04165020560485527,0.04899192342909986,0.04401364396568791,0.018910954276168124,0.03452774295369532,0.030080969152931736,0.007341717824244587,0.00497827946341195,0.0007372996573498893,-0.0009068727510681861,0.0013593012564725366,5.908595902081593e-05,-0.0012551344844759893,-0.0003780014778596772,0.0002736383833113898,0.10129935688574584,99.87216505645027,1.0000000005608773,0.0,284.16914856151067,491.23879376616594,0.0,0.0,0,0
S26-TGS2600,0.08870503752349795,0.04952924698470349,0.1248528588430251,0.04557269062323584,0.019422484567160003,0.08691409602573659,108.6818581640873,0.018002116083346398,0.07931542057493579,0.14042361408341697,0.09215962113965381,0.013298323067895967,0.12242149800007057,0.127125291015521,0.06110819350848118,0.048263992943763157,0.0027332328198274294,-0.0036104882424175242,0.0030656652245794696,0.00032110501411795054,-0.0039430649035878925,-0.003173175078485416,0.002465034026158982,0.7158926875766238,7.200022428779458e-07,0.00544201559625303,0.0,0.009462040530920762,0.0052697253922488006,0.004488803223388717,0.0,0,0
S27-TGS2620,0.10256520300414687,0.047756542591128714,0.13080432929535446,0.05599813626631379,0.04567505254929355,0.09450407232456365,85.28237862062048,0.06351972045873822,0.10732042254571361,0.13298368272920924,0.08160125137121577,0.028064946955373316,0.06946396227047102,0.10491873577383592,0.02566326018349563,0.051382431357993474,0.0017630447276769292,-0.002584205314626501,0.00219003510434877,-0.0006429792793624462,-0.0026768152207921224,-0.002494292784368616,0.0013228484630667845,0.2684409120775627,403.6281679399453,16.5424270112567,0.0,8.751449287560023,16.065945351862812,40.79987347314125,0.0,0,0
S28-TGS2611-c00,0.019660318940179194,0.00912716261245457,0.024996651614958676,0.010842292277662325,0.009228204629363468,0.018138770444730196,84.18111575223512,0.012549999484317453,0.020475767101622244,0.025436560274913256,0.015947868464039394,0.005594575483279685,0.012886560790595802,0.01984198479163357,0.0049607931732910115,0.009488691810873862,0.00032591200785523017,-0.0004904099058732964,0.00039628838086523953,-0.00011319746593957125,-0.0005176646490379855,-0.00046376792819520355,0.0002538788727375133,0.23658149052367758,86.38602796180547,1.0000000005449474,0.0,239.1205169825966,416.0668226644828,0.0,0.0,0,0
S29-TGS2620,0.0996650112492678,0.045719547049602564,0.12639240082800718,0.055413951209181786,0.047863962515509784,0.09039269128024924,82.50548111434271,0.06746970495068061,0.10503500395825027,0.12781995063861418,0.07783888455244958,0.029532522973808262,0.06035024568793357,0.09828742766480592,0.022784946680363904,0.049981066086164594,0.0015622636729985394,-0.00237581406006299,0.001878264950378483,-0.0006799029851450172,-0.0024153180789320662,-0.0023388425870923997,0.0012230245131703656,0.20864751676545765,401.4167230428071,16.47261388590868,0.0,8.713276953540918,16.00869359227768,40.63071892256861,0.0,0,0
S30-TGS2620,0.08947251705940529,0.041605790315311066,0.11385213614710199,0.049577064416060176,0.04168418126247869,0.08153860279825775,83.92144796260493,0.051843799606459906,0.09161114147522464,0.11683360350610161,0.07656400402227703,0.02879940726659702,0.06498980389964171,0.08803419623950459,0.02522246203087697,0.04026959948382458,0.001603894469388986,-0.002229842863209336,0.0019883670934382367,-0.0003761784363236903,-0.0023882298377840006,-0.002067227899580317,0.0012291648163195406,0.25013238912448726,393.26665754340235,16.214554744722236,0.0,8.572223082083006,15.796736745767115,40.00534122758392,0.0,0,0
S31-TGS2620,0.08884870540287293,0.041565888289619504,0.11315638233095748,0.048955280707795694,0.04116673857474806,0.08165504175240049,84.90583178905254,0.05015332959439922,0.09090514089613955,0.11610957839891267,0.07635425677857721,0.02908682131956053,0.06595624880451345,0.08702275707935214,0.025204437502773125,0.03975532162033546,0.001628549353197863,-0.0022031077741608137,0.0020375905650870164,-0.00036377210293905837,-0.002363371772950834,-0.002038734442068485,0.0012294847562328353,0.2495285228349245,392.74703333747357,16.198060131754232,0.0,8.563209760354248,15.7831710971017,39.96536242272951,0.0,0,0
S32-TGS2600,0.06563539699669502,0.03122522689405773,0.07998634973121566,0.0357788812478674,0.03080320575737905,0.06065614177409415,87.27278720018366,0.024515716500252194,0.0612070574325323,0.08610256082415746,0.06769550513492062,0.027608550201684845,0.061586844323905265,0.058494010622472614,0.024895503391625162,0.01840705568923684,0.0013747063465157426,-0.0016617616654111536,0.0018345670466140052,0.00016221119255970806,-0.002004347746661789,-0.0012109905058708445,0.0010038509432106922,0.23926215660049027,5.701864266955615e-07,0.00508222090917071,0.0,0.008921438879904606,0.004933637601349757,0.004090874516445707,0.0,0,0
S1-TGS2611-c00,0.010144960662576946,0.004141782312117176,0.011591283440533007,0.006076399318050884,0.006143794547851078,0.00808402466804739,68.16178620475733,0.006393274317142539,0.010257612803358962,0.011854920630172183,0.009283518227611809,0.005361752387057939,0.005461646313029644,0.0064931682431142446,0.0015973078268132213,0.0025714024025603743,0.0001309747317273296,-0.0001695344188802675,0.00019321692431082115,-2.4352364393678826e-05,-0.0001960882920276935,-0.00014051379248963797,7.360865561351248e-05,-0.10559065386003563,77.08251117984295,1.0000000005324343,0.0,208.8022725795757,365.1782087574077,0.0,0.0,1,1
S2-TGS2600,0.06385626168481648,0.0516674178420494,0.1459816861004984,0.03627094055163631,0.006968337780136891,0.06370840795931644,142.44851954829858,0.009943787456875464,0.06429791674097701,0.1535390901160329,0.045335111375045034,0.0024328551243666396,0.14359530265915743,0.15110623499166626,0.08924117337505588,0.10820397874098786,0.003616099286304645,-0.0037504650035161636,0.0027177064642050774,-0.00047407013414829945,-0.0021451128125339197,-0.005332872288860908,0.00452771047057615,1.1932112907678665,5.583721102457225e-07,0.005051116851225562,0.0,0.008874457451557634,0.004904542991932492,0.004056934130810377,0.0,1,1
S3-TGS2620,0.19730057808854817,0.08987758986510266,0.23803982213438402,0.11040352584214344,0.11396879978488861,0.18609017032818534,81.40826045140166,0.16722653783597852,0.20671413102991898,0.23878826968214184,0.15408732637730216,0.046522582060973705,0.07156173184616332,0.19226568762116814,0.03207413865222286,0.08470094330483968,0.0019346237319860322,-0.004470255466662825,0.001974379659697023,-0.0013156701163154205,-0.005378237215816423,-0.003681049252709242,0.001887824523379804,0.013878574601825625,459.86446123958336,18.289685345242027,0.0,9.708522495861375,17.487012297743608,45.029446744838005,0.0,1,1
S4-TGS2611-c00,0.062044103469290485,0.027397329360904207,0.07175078128389578,0.035695238392747124,0.04017719239794196,0.05754411958714398,76.7534567480884,0.055791562282742624,0.06402134720130681,0.07190899875573764,0.05086702992153047,0.018347401592330836,0.016117436472995017,0.053561597163406804,0.00788765155443083,0.02104196883420717,0.0004379738172009516,-0.0012398517861899722,0.00041148924592820935,-0.0003288579319944085,-0.0016259814164599818,-0.0009069814152675503,0.0004695030687161209,-0.12033233049446639,106.91908001771526,1.0000000005683645,0.0,308.18288767523137,531.1215156364399,0.0,0.0,1,1
